ID;CODE_PRODUIT;PRIX_TTC;STOCK;CODE_TVA;DISPO;ETAT;DESIGNATION;FABRIQUANT;CONTENANCE;DEGRE;CATEGORIE
4662;4662;13.72;0;2;both;1;COFF BOIS VIANO 9B + 3 ACCESS ;;100;0;0
4663;4663;3.25;0;2;both;1;STOP BULLE CHAMPAGNE TRICHET  ;;100;0;0
4669;4669;31;19;2;both;1;GOOSE ISLAND IPA 6L           ;;600;5.9;1
4676;4676;2.1;0;2;both;1;REFACTURATION CONS CAISSE BIER;;100;0;0
4677;4677;10.99;30;2;both;1;RHUM RIVIERE DU MAT BLANC 70CL;;70;40;0
4678;4678;2.25;-6;2;both;1;GUE MOINES LABELLE SESIPA 33VP;BRASSERIE GUE DES MOINES;33;4.5;1
4693;4693;4.88;6;2;both;1;CHANT DU COQ  BLANC 75CL      ;;75;13;22
4694;4694;4.88;18;2;both;1;CHANT DU COQ ROSE 75CL        ;;75;13;21
4707;4707;1.5;145;2;both;1;RATZ TRIPLE 7°2    33VP       ;BRASSERIE RATZ;33;7.2;0
4708;4708;3.09;36;2;both;1;RATZ TRIPLE 7°2    75VP       ;BRASSERIE RATZ;75;7.2;0
4710;4710;6.19;1;2;both;1;CAP DE FOUSTE GRDE RESERVE 75C;;75;13;20
4712;4712;3.75;3;2;both;1;CAP DE FOUSTE TAQUIN BLANC 75C;;75;13;22
4714;4714;3.75;22;2;both;1;CAP DE FOUSTE TAQUIN ROUGE 75C;;75;12.5;20
4715;4715;6.41;0;2;both;1;CAP DE FOUSTE MUSCAT RIV 75CL ;;75;15.5;23
4719;4719;1.22;-12;2;both;1;BLANCHE DE BRUXELLES 33VP X12 ;BRASSERIE LEFEBVRE;33;4.5;0
4723;4723;39.9;0;2;both;1;WH TOMATIN 12A SINGLE MALT 70C;;70;43;0
4740;4740;14.5;0;2;both;1;SUPPORT BLLE FELIX COCKTAIL   ;;100;0;0
4741;4741;17.16;0;2;both;1;SUPPORT BLLE FELIX MOTOCROSS  ;;100;0;0
4742;4742;16.31;2;2;both;1;SUPPORT BLLE FELIX BARBECUE   ;;100;0;0
4743;4743;17.16;0;2;both;1;SUPPORT BLLE FELIX BIKER COUPL;;100;0;0
4744;4744;15.84;1;2;both;1;SUPPORT BLLE FELIX GUITARISTE ;;100;0;0
4745;4745;7.1;1;2;both;1;CORB AMANDINE OSIER JONC      ;;100;0;0
4747;4747;21;0;2;both;1;COFF PETANQUE LEON BOIS 1 BLLE;;100;0;0
4750;4750;25.98;0;2;both;1;MEZCAL SAN COSME 70CL         ;;70;40;0
4755;4755;5.35;0;2;both;1;BASQUELAND ZUMO 30L K         ;BASQUELAND BREWING PROJECT;100;6;1
4771;4771;10.55;21;2;both;1;RHUM ST JAMES IMPER BLANC 70CL;;70;40;0
4774;4774;10.5;1;2;both;1;GIN GIBSONS LONDON DRY 70CL   ;;70;37.5;0
4775;4775;23.6;0;2;both;1;RHUM KRAKEN BLACK SPICED 70CL ;;70;40;0
4776;4776;12.6;8;2;both;1;CACHACA AGUACANA 70CL         ;;70;37.5;0
4777;4777;13.05;54;2;both;1;WH CUTTY SARK ORIGINAL 70CL   ;;70;40;0
4790;4790;100;0;2;both;1;FRAIS RESTITUTION MATERIEL    ;;100;0;0
4824;4824;2.31;4;2;both;1;CRAK NAIMA 33CL BTE           ;BRASSERIE CRAK;33;6.2;1
4840;4840;3.31;0;3;both;1;CROQUANTS AUX AMANDES 180G    ;;100;0;0
4842;4842;3.4;0;3;both;1;LA CROUSTADE TRADITION 300G   ;;100;0;0
4843;4843;2.51;0;3;both;1;LA MERINGUE 100G              ;;100;0;0
4845;4845;5.27;0;3;both;1;PAIN EPICES PAVE ANCIENNE 500G;;100;0;0
4846;4846;2.5;0;3;both;1;LA GAUFRE ROULEE 140G         ;;100;0;0
4861;4861;2.7;0;2;both;1;MAD SCIENT NEW YORK MOCA 44BTE;BRASSERIE MAD SCIENTIST;44;6.6;5
4862;4862;4.37;1;2;both;1;CAROLUS CLASSIC 75VP  X6      ;BRASSERIE HET ANKER;75;8.5;0
4863;4863;1.77;0;2;both;1;DELIRIUM RED 33VC             ;BRASSERIE HUYGHE;33;8;14
4876;4876;12.6;0;2;both;1;EDV POIRE ST FLORIAN 70CL     ;;70;40;0
4881;4881;24.8;0;2;both;1;VODKA NIKKA COFFEY 70CL       ;;70;40;0
4886;4886;1.15;577;3;both;1;FEVER TREE TONIC WATER 20CL VP;;20;0;0
4887;4887;23.03;2;2;both;1;RHUM CLAIRIN COMMUNAL 70CL    ;;70;43;0
4889;4889;1.15;414;3;both;1;FEVER TREE GINGER BEER 20CL VP;;20;0;0
4893;4893;22.5;0;2;both;1;GRAND MARNIER CORDON RGE 70CL ;;70;40;0
4894;4894;8.65;15;2;both;1;PORTO CRUZ TAWNY ROUGE 75CL   ;;75;18;0
4895;4895;8.45;15;2;both;1;PORTO CRUZ BLANC 75CL         ;;75;18;0
4896;4896;6.8;0;2;both;1;PERLINO PROSECCO ITALIEN 75CL ;;75;11;0
4910;4910;3.59;0;3;both;1;DU CLAU POMME CASSIS 75VP     ;;75;0;0
4911;4911;3.93;0;3;both;1;DU CLAU POMME BIO 75VP        ;;75;0;0
4947;4947;4.72;137;2;both;1;BARO TENDRE SEC N°4 75CL      ;DOMAINE BARREAU;75;12;23
5004;5004;1.85;0;2;both;1;VERRE LINDEMANS NEW 25 BALLON ;;100;0;0
5012;5012;52;1;2;both;1;CH HERITAGE 1ER CRU ETUI 150CL;;150;12;0
5014;5014;14.94;1;2;both;1;SUPPORT BLLE  FELIX PHARE     ;;100;0;0
5033;5033;2.42;22;2;both;1;HOPPY ROAD MAZOUT 33VP        ;BRASSERIE HOPPY ROAD;33;12;5
5046;5046;24.7;12;2;both;1;RHUM MIRACIELO 70CL           ;;70;38;0
5062;5062;14.46;0;2;both;1;ST FEUILLIEN GRAND CRU 150CL  ;BRASSERIE SAINT FEUILLIEN;150;9.5;0
5072;5072;5.1;0;2;both;1;SEAU GROLSCH PLASTIQUE        ;;100;0;0
5073;5073;14.1;0;2;both;1;SEAU ASAHI METAL              ;;100;0;0
5075;5075;14.8;0;2;both;1;GLACIERE PERONI               ;;100;0;0
5076;5076;11.8;0;2;both;1;GLACIERE ASAHI                ;;100;0;0
5079;5079;3.32;0;2;both;1;COFFRET UNICA SETA 3 BLLES BDX;;100;0;0
5080;5080;14.09;0;2;both;1;KARMELIET TRIPLE 150VP        ;BRASSERIE BOSTEELS;150;8.4;0
5107;5107;4.95;5;3;both;1;CAFE MOULU PERLE NOIRE 250G   ;;100;0;0
5108;5108;4.95;11;3;both;1;CAFE GRAIN PERLE NOIRE 250G   ;;100;0;0
5112;5112;1.57;40;2;both;1;VALISETTE MUNICH 9B DECOR 33CL;;100;0;0
5113;5113;1.76;22;2;both;1;VALISETTE BUFFALO 8B 33CL NOIR;;100;0;0
5114;5114;7.68;0;2;both;1;CARROUSEL OTTAVIO 3B 75CL     ;;100;0;0
5139;5139;2.78;1;2;both;1;HOPPY ROAD LOVE POTION 33BTE  ;BRASSERIE HOPPY ROAD;33;5.5;9
5153;5153;3.5;0;2;both;1;EMBALLAGE EXPEDITION 2 BLLES  ;;100;0;0
5154;5154;4;0;2;both;1;EMBALLAGE EXPEDITION 3 BLLES  ;;100;0;0
5155;5155;4.5;0;2;both;1;EMBALLAGE EXPEDITION 4 BLLES  ;;100;0;0
5164;5164;1.9;546;2;both;1;CIDRE KUPELA BRUT 6°  33VP    ;SAS EGARRI EDARIAK;33;6;0
5181;5181;3.74;0;3;both;1;TARTINADE AUBERGINES BIO 110G ;;100;0;0
5182;5182;3.74;0;3;both;1;TARTINADE CAROTTES CUMIN 110G ;;100;0;0
5183;5183;3.74;0;3;both;1;TARTINADE POTIMARRON BIO 110G ;;100;0;0
5184;5184;3.74;0;3;both;1;TARTINADE HOUMOUS BIO 110G    ;;100;0;0
5185;5185;5.61;0;3;both;1;TARTINADE SAUMON BIO 100G     ;;100;0;0
5186;5186;5.61;0;3;both;1;TARTINADE DAURADE ROYALE 100G ;;100;0;0
5187;5187;4.41;0;3;both;1;TARTINADE VOLAILLE ANCIEN 100G;;100;0;0
5188;5188;4.41;0;3;both;1;TARTINADE VOLAILLE NOIX 100G  ;;100;0;0
5189;5189;4.16;0;3;both;1;TARTINADE POULET GINGEMB 100G ;;100;0;0
5190;5190;4.16;0;3;both;1;TARTINADE POULET POIVRONS 100G;;100;0;0
5191;5191;3.13;0;3;both;1;BISCUITS SALES CURRY EPEAUTRE ;;100;0;0
5192;5192;3.13;0;3;both;1;BISCUITS SALES CUMIN EPEAUTRE ;;100;0;0
5207;5207;3.8;50;2;both;1;GUE MOINES ROI DE COEUR 75VP  ;BRASSERIE GUE DES MOINES;75;7.3;1
5208;5208;2.88;3;2;both;1;CLASH OF THE TITANS 33VP      ;BRASSERIE DE STRUISE;33;12;6
5254;5254;3.86;69;2;both;1;GUE DES MOINES PREAMBULE 75VP ;BRASSERIE GUE DES MOINES;75;5.8;3
5255;5255;3.86;31;2;both;1;GUE MOINES GAME OVER 75VP     ;BRASSERIE GUE DES MOINES;75;5.8;4
5258;5258;140;0;2;both;1;FORFAIT DEMONTAGE             ;;100;0;0
5268;5268;1.62;19;2;both;1;RATZ PALE ALE BIO 33VP        ;BRASSERIE RATZ;33;4.5;0
5269;5269;3.31;36;2;both;1;RATZ PALE ALE BIO 75VP        ;BRASSERIE RATZ;75;4.5;0
5271;5271;1.71;0;2;both;1;ANGELUS BLONDE 33VP X12       ;BRASSERIE LEPERS;33;7;0
5273;5273;2.91;36;2;both;1;LINDEMANS C.RENE GUEUZE 37,5VP;BRASSERIE LINDEMANS;38;6;13
5274;5274;3.52;135;2;both;1;LINDEMANS C.RENE KRIEK 37,5VP ;BRASSERIE LINDEMANS;38;7;13
5275;5275;1.92;47;3;both;1;CHIPS NATURE 125G             ;;100;0;0
5276;5276;2.46;21;3;both;1;CHIPS PIMENT D'ESPELETTE 100G ;;100;0;0
5277;5277;1.98;4;3;both;1;CHIPS AUX HERBES 125G         ;;100;0;0
5278;5278;2.01;20;3;both;1;CHIPS TOMATE 125G             ;;100;0;0
5285;5285;3.77;44;2;both;1;GUE MOINES DAME DE COEUR 75VP ;BRASSERIE GUE DES MOINES;75;8;10
5287;5287;26.19;5;2;both;1;VODKA LEGENDE KREMLIN DORE 70C;;70;40;0
5298;5298;67;0;2;both;1;WHISKY SPRINGBANK 15A 70CL    ;;70;46;0
5300;5300;20.9;8;2;both;1;GIN CANAIMA 70CL              ;;70;47;0
5304;5304;33.3;1;2;both;1;COF FLY VODKA SQUADRON 303 70C;;70;40;0
5306;5306;41.69;0;2;both;1;COF RHUM CENTENARIO 20 70CL   ;;70;40;0
5310;5310;26.19;4;2;both;1;VODKA LEGENDE KREMLIN NOIR 70C;;70;40;0
5313;5313;29.8;1;2;both;1;RHUM LA FAVORITE BLANC 70CL   ;;70;53;0
5324;5324;3.74;0;2;both;1;GUE MOINES SERIE NOIRE 75VP   ;BRASSERIE GUE DES MOINES;75;7.5;5
5325;5325;3.77;18;2;both;1;GUE MOINES SUPER POWER 75VP   ;BRASSERIE GUE DES MOINES;75;8;1
5326;5326;29.22;0;2;both;1;CLOS DES MENUTS RGE 2005 75CL ;;75;13;0
5327;5327;12.65;10;2;both;1;CLOS DES MENUTS RGE 2017 75CL ;;75;13.5;0
5333;5333;39.36;3;2;both;1;CH COUTET BLANC 2005 75CL     ;;75;14;23
5335;5335;5.17;23;2;both;1;MENUTS BORDEAUX RGE 2012 75CL ;;75;13.5;20
5340;5340;43.72;0;2;both;1;CLOS DES MENUTS RGE 1995 75CL ;;75;12.5;0
5345;5345;5.08;0;2;both;1;VERRE A WHISKY PATRICK 19CL   ;;100;0;0
5349;5349;15.53;1;2;both;1;SUPPORT BLLE FELIX BOULISTE   ;;100;0;0
5350;5350;8.2;0;2;both;1;COFF LIAM 2 BLLES JOYEUX ANNIV;;100;0;0
5394;5394;1.15;240;3;both;1;FEVER TREE MEDITERRANEAN 20VP ;;20;0;0
5398;5398;3.37;64;2;both;1;GUE MOINES BLDE OCCITANIE 75VP;BRASSERIE GUE DES MOINES;75;4.5;8
5401;5401;40;-2;5;both;1;BON ACHAT SANS TVA METRO      ;;100;0;0
5402;5402;54;24;2;both;1;FAUTEUIL IRON GRIS METAL      ;;100;0;0
5403;5403;45;22;2;both;1;TABOURET HAUT IRON GRIS METAL ;;100;0;0
5404;5404;130;6;2;both;1;MANGE DEBOUT IRON GRIS METAL  ;;100;0;0
5405;5405;135;6;2;both;1;TABLE IRON GRIS METAL         ;;100;0;0
5411;5411;13;1;2;both;1;EDV MIRABELLE ST FLORIAN 70CL ;;70;40;0
5417;5417;2.7;0;4;both;1;COCA COLA ZERO S/PLACE 33CL   ;;33;0;0
5418;5418;2.5;-6;2;both;1;VIN ROUGE 12,5CL A 3€         ;;13;0;0
5419;5419;2.5;-6;2;both;1;VIN BLANC 12.5CL A 3€         ;;13;0;0
5420;5420;2.71;-5;4;both;1;THE PECHE FUZETEA S/PLACE 33CL;;33;0;0
5421;5421;2.67;0;4;both;1;SCHWEPPES IND TONIC S/PLACE 25;;25;0;0
5422;5422;2.19;0;4;both;1;LIMONADE S/PLACE 25CL         ;;25;0;0
5423;5423;2.46;0;4;both;1;DIABOLO S/PLACE 25CL          ;;25;0;0
5429;5429;2.03;350;2;both;1;GARAGE SANTAKO 33BTE          ;GARAGE BREWING;33;6;1
5430;5430;4.49;0;2;both;1;GARAGE OCATA 30L KEYKEG       ;GARAGE BREWING;100;5.4;1
5431;5431;4.59;0;2;both;1;GARAGE SANTAKO 30L KK         ;GARAGE BREWING;100;6;1
5435;5435;2;0;2;both;1;MUSCAT RIVESALTES 8CL AU VERRE;;8;0;0
5436;5436;3.33;0;2;both;1;VIN ROSE 12.5CL A 4€          ;;13;0;0
5451;5451;2.75;840;2;both;1;BLANCHE DE WATOU 30L          ;BRASSERIE VAN EECKE;100;4.8;3
5463;5463;12.79;2;3;both;1;OLIVE COCKTAIL MAROCAINE 2.5KG;;100;0;0
5468;5468;1.96;50;2;both;1;VERRE INCASSABLE MOJITO 43CL  ;;100;0;0
5470;5470;5.41;0;3;both;1;SUCRE BUCHETTES 500 X 5G      ;;100;0;0
5496;5496;46.6;1;2;both;1;RHUM KARUKERA ALLIGATOR 70CL  ;;70;45;0
5510;5510;5.26;210;2;both;1;GARAGE SOUP 30L KEYKEG        ;GARAGE BREWING;100;6;1
5521;5521;3.24;0;2;both;1;QUEUE CHARRUE TRIPLE  75VP X6 ;BRASSERIE VANUXEEM;75;9;0
5527;5527;41.67;0;2;both;1;FRAIS NETTOYAGE MACHINE BIERE ;;100;0;0
5535;5535;3.52;0;2;both;1;O CLOCK BADEN KIRCH 33VP      ;O CLOCK BREWING;33;13;6
5570;5570;1.12;0;3;both;1;ROCAMADOUR AOP 35G X12 ETOILE ;;100;0;0
5578;5578;3.23;0;2;both;1;ICE BREAKER HUMMINGBIRD 33VP  ;ICE BREAKER;33;8.5;6
5617;5617;0.73;23;3;both;1;VENEZZIO SPRITZ 20VP 0.0% X24 ;;20;0;0
5619;5619;8;2;3;both;1;TOMATADE SUD N SOL 500G       ;;100;0;0
5624;5624;4.48;0;2;both;1;DELIRIUM TREMENS 30L          ;BRASSERIE HUYGHE;100;8.5;8
5635;5635;23;1;2;both;1;GIN BLOSSOM GDE RESERVE 70CL  ;;70;40;0
5636;5636;86.06;2;2;both;1;RHUM SANTIAGO DE CUBA 20A 70CL;;70;40;0
5637;5637;16;3;2;both;1;LIQUEUR MANDARINE NAPOLEON 70C;;70;38;0
5638;5638;29;4;2;both;1;RHUM DON PAPA BAROKO 70CL     ;;70;40;0
5655;5655;26;0;2;both;1;RHUM SECHA DE LA SILVA 70CL   ;;70;40;0
5659;5659;0.2;0;2;both;1;REFACTURATION CONS 12X75CL    ;;100;0;0
5660;5660;0.2;0;2;both;1;REFACTURATION CONS 12X37.5CL  ;;100;0;0
5669;5669;5.5;150;2;both;1;MAD SCIENT NEW YORK MOCA 30L K;BRASSERIE MAD SCIENTIST;100;6.6;8
5673;5673;12.27;0;4;both;1;PARTITION GOURMANDE           ;;100;0;0
5695;5695;1.6;-15;2;both;1;PRESSION 25CL PILS A 3€       ;;25;0;0
5696;5696;2.5;-7;2;both;1;PRESSION 50CL PILS A 5€       ;;50;0;0
5697;5697;1;-1;4;both;1;SIROP A L'EAU MENTHE GRENADINE;;25;0;0
5698;5698;3.33;0;2;both;1;VIN BLANC 12.5CL A 4€         ;;13;0;0
5699;5699;3.33;0;2;both;1;VIN ROUGE 12,5CL A 4€         ;;13;0;0
5706;5706;3.3;0;2;both;1;ASAHI SUPER DRY 30L           ;;100;5;7
5716;5716;21;26;2;both;1;TETE DE BELIER ROUGE 2022 75CL;CHATEAU PUECH-HAUT;75;15.5;20
5717;5717;13.69;19;2;both;1;TETE DE BELIER ROSE 2024 75CL ;CHATEAU PUECH-HAUT;75;12.5;21
5718;5718;20.6;17;2;both;1;TETE DE BELIER BLANC 2022 75CL;CHATEAU PUECH-HAUT;75;14.5;22
5720;5720;4.38;780;2;both;1;DELIRIUM RED 30L              ;BRASSERIE HUYGHE;100;8;14
5724;5724;2.34;5;2;both;1;IRON WILD MELISSE 33BTE       ;BRASSERIE IRON;33;6.2;2
5733;5733;14.25;13;2;both;1;RHUM HAVANA CLUB 3 ANS 70CL   ;;70;37.5;0
5743;5743;7;117;2;both;1;CHAT ST JULIEN ROSE 75CL      ;CHATEAU ST JULIEN;75;13.5;21
5744;5744;7.6;34;2;both;1;CHAT ST JULIEN BLANC 75CL     ;CHATEAU ST JULIEN;75;13.5;22
5745;5745;9.25;84;2;both;1;CHAT ST JULIEN ROUGE 75CL     ;CHATEAU ST JULIEN;75;14;20
5746;5746;9.82;29;2;both;1;EXCEPTION ST JULIEN ROSE 75CL ;;75;13.5;21
5793;5793;3.65;5;2;both;1;CALAVERA CUVEE 37.5VP         ;BRASSERIE LA CALAVERA;38;9;2
5800;5800;4.84;80;2;both;1;LA DEBAUCHE NEVERMORE 20L K   ;LA DEBAUCHE;100;9.5;5
5801;5801;1.53;48;2;both;1;VICARIS TRIPLE 33VC           ;BRASSERIE DILEWYNS VICARIS;33;8.5;10
5809;5809;3.35;48;2;both;1;LUPULUS HIBERNATUS 75VC       ;BRASSERIE LUPULUS;75;9.5;12
5825;5825;2.93;420;2;both;1;YPERMAN 30L                   ;BRASSERIE VAN EECKE;100;5.5;0
5830;5830;2.04;0;3;both;1;CHIPS AU POIVRE NOIR 125G     ;;100;0;0
5831;5831;2.07;20;3;both;1;CHIPS A LOIGNON 125G          ;;100;0;0
5875;5875;13.84;29;2;both;1;3 FONTEINEN OUDE KRIEK 75VP   ;3 FONTEINEN;75;6.7;0
5876;5876;1.63;0;2;both;1;LEFORT BRUNE 33VC             ;BRASSERIE LEFORT;33;10;0
5878;5878;20.83;2;3;both;1;JAMBON SERRANO DESOSSE KG     ;;100;0;0
5880;5880;15.45;-2;2;both;1;RHUM HAVANA CLUB ESPECIAL 70CL;;70;37.5;0
5881;5881;3.42;0;3;both;1;MARGALET 28% 150G             ;;100;0;0
5882;5882;0.72;0;3;both;1;ROCAMADOUR AOP 23% 35G        ;;100;0;0
5883;5883;3.5;0;3;both;1;ROUELLE CENDREE 21% 155G      ;;100;0;0
5885;5885;1.77;0;3;both;1;ENROBE RAISIN BRUN 45% 80G    ;;100;0;0
5886;5886;1.5;0;3;both;1;FIGUETTE EPICE 19% 65G        ;;100;0;0
5887;5887;1.77;0;3;both;1;ENROBE ABRICOT 45% 80G        ;;100;0;0
5888;5888;1.77;0;3;both;1;ENROBE POIVRE NOIR 45% 80G    ;;100;0;0
5889;5889;1.77;0;3;both;1;ENROBE RAISIN BLOND 45% 80G   ;;100;0;0
5890;5890;1.76;0;3;both;1;2 FIGUETTES NATURE 24% 2X65G  ;;100;0;0
5891;5891;1.29;0;3;both;1;TRUFFADOU 22% TUB AES 3.2% 30G;;100;0;0
5892;5892;1.68;0;3;both;1;BRILLAT SAV IGP 39% LC BB 100G;;100;0;0
5893;5893;3.65;0;3;both;1;PT CAMEMBERT 22% LC 150G      ;;100;0;0
5894;5894;2.28;0;3;both;1;ST MARCELLIN IGP 23% LC 80G   ;;100;0;0
5895;5895;5.17;0;3;both;1;ST FELICIEN 27% LC 180G       ;;100;0;0
5896;5896;15;0;3;both;1;SAUCISSE SECHE PERCHE S/GAZ KG;;100;0;0
5902;5902;682.5;0;2;both;1;TENTE PLIANTE 4X4 PRO 50 ALU  ;;100;0;0
5903;5903;1.8;0;2;both;1;CORB BAMBOU GM CHOCOLAT       ;;100;0;0
5904;5904;3.4;240;2;both;1;GUE MOINES PREAMBULE 20L      ;BRASSERIE GUE DES MOINES;100;5.8;3
5959;5959;1.94;9;2;both;1;LA DEBAUCHE ALMA 33BTE        ;LA DEBAUCHE;33;4.5;1
5961;5961;3.98;103;2;both;1;LA DEBAUCHE IPA 75VP          ;LA DEBAUCHE;75;6;1
5969;5969;1.5;6;2;both;1;VERRE ROTHAUS 30CL            ;;100;0;0
5970;5970;2.5;6;2;both;1;CHOPE ROTHAUS 50CL            ;;100;0;0
5971;5971;2;12;2;both;1;VERRE FRANZISKANER 50CL       ;;100;0;0
5972;5972;2.01;180;2;both;1;BAVARIA PREMIUM BLONDE 30L    ;BRASSERIE BAVARIA ;100;5;0
5978;5978;1.89;4;2;both;1;LAUGAR KISKALE 33VP           ;BRASSERIE LAUGAR;33;7.33;12
5981;5981;2.54;168;2;both;1;VERRE DEBAUCHE 25CL           ;;100;0;0
5982;5982;3;168;2;both;1;VERRE DEBAUCHE 50CL           ;;100;0;0
5996;5996;3.4;100;2;both;1;GUE DES MOINES GAME OVER 20L  ;BRASSERIE GUE DES MOINES;100;5.8;4
6015;6015;1600;2;2;both;1;VITRINE REFRIGEREE 2 PORTES   ;;100;0;0
6016;6016;1000;2;2;both;1;ARRIERE DE BAR VITRE 3 PORTES ;;100;0;0
6018;6018;9.16;0;2;both;1;L OPTIMISTE BIO ROUGE 75CL    ;;75;13.5;20
6035;6035;5.54;3;2;both;1;CYCLIC XINO XANO  75VP        ;CYCLIC;75;4;2
6042;6042;8.7;0;3;both;1;LOT FOUET EXTRA ANDALOU 3X180G;;100;0;0
6058;6058;1.61;0;2;both;1;DOUGALLS TRES MARES 33VP      ;DOUGALLS;33;5.2;4
6072;6072;39.26;0;2;both;1;BIB 10L ORGASMIK CABERN ANJOU ;CHATEAU DU FRESNE;1000;13;21
6073;6073;5.74;145;2;both;1;ORGASMIK ROSÉ ANJOU 75CL      ;CHATEAU DU FRESNE;75;11.5;21
6075;6075;5.81;0;2;both;1;BRIN DE FOU BLC DEMI SEC 75CL ;CHATEAU DU FRESNE;75;11.5;23
6076;6076;6.01;47;2;both;1;ANJOU LES CABERNETS ROUGE 75CL;CHATEAU DU FRESNE;75;12.5;23
6077;6077;6.37;12;2;both;1;LES ONILLONNES BLANC LIQ 75CL ;CHATEAU DU FRESNE;75;12.5;25
6078;6078;8.84;33;2;both;1;GRANDE SELECTION LAYON 75CL   ;CHATEAU DU FRESNE;75;12.5;25
6079;6079;15.08;15;2;both;1;BUTTE CHEVRIOTTES  2015 75CL  ;CHATEAU DU FRESNE;75;12.5;25
6080;6080;2.01;157;2;both;1;WEIHENSTEPHANER VITUS 50VC    ;WEIHENSTEPHANER;50;7.7;0
6082;6082;14.73;8;2;both;1;BIB 5L GAYREL SAUVIGNON       ;;500;11;22
6108;6108;4.02;25;2;both;1;CYCLIC DESPELTA NANO 75VP     ;CYCLIC;75;4.5;11
6109;6109;4.62;23;2;both;1;CYCLIC AMBREE 75VP            ;CYCLIC;75;6.5;11
6110;6110;4.56;1;2;both;1;CYCLIC SAISON 75VP            ;CYCLIC;75;5.5;11
6114;6114;2.06;-7;2;both;1;PIGGY EROICA 33CL BOITE       ;THE PIGGY BREWING COMPAGNY;33;6.1;1
6120;6120;1.84;8;2;both;1;PIGGY PICK ME UP 33CL BOITE   ;THE PIGGY BREWING COMPAGNY;33;4.5;1
6136;6136;227.83;2;2;both;1;RHUM SANTIAGO DE CUBA 25A 70CL;;70;40;0
6145;6145;2.1;-7200;2;both;1;KROMBACHER PILS 30L           ;KROMBACHER;100;4.8;7
6146;6146;0.95;1080;3;both;1;FUZETEA PECHE THE PECHE 25VC  ;;25;0;0
6147;6147;1.78;312;2;both;1;LUPULUS FRUCTUS 33VC          ;BRASSERIE LUPULUS;33;4.2;3
6150;6150;2.13;5;2;both;1;LA DEBAUCHE COOL JAZZ 33BTE   ;LA DEBAUCHE;33;6;1
6153;6153;4.13;300;2;both;1;SUPER 8 IPA 15L               ;BRASSERIE DE L'ILE D'ORLEANS;100;6;1
6170;6170;5.4;9;2;both;1;CAMPLAZENS ROUGE CANON 75CL   ;;75;12.5;20
6171;6171;17.3;5;2;both;1;BIB 5L LE BON BIB21 CAMPLAZENS;;500;14;20
6176;6176;26.76;0;2;both;1;CORONA EXTRA 6L               ;;600;4.5;7
6177;6177;31;6;2;both;1;LIQUEUR ITALICUS 70CL         ;;70;20;0
6179;6179;25;0;2;both;1;BIB 10L FLEUR MAUBET BLANC SEC;;1000;11.5;22
6239;6239;2.65;-1;4;both;1;CHIPS PARTY 120/125G          ;;100;0;0
6241;6241;5.75;0;2;both;1;SANGRIA 25CL A 6.90€          ;;25;0;0
6242;6242;0.19;-1;4;both;1;SUPPLEMENT SIROP A 0.30€      ;;3;0;0
6253;6253;0.71;1749;3;both;1;FUZETEA PECHE 33BTE           ;;33;0;0
6257;6257;1600;1;2;both;1;VITRINE REFRIGEREE 3 PORTES   ;;100;0;0
6258;6258;3.69;0;2;both;1;LAUGAR MIDNIGHT HARVEST 33VP  ;BRASSERIE LAUGAR;33;12.5;5
6267;6267;7.83;0;2;both;1;LAUGAR FUNERALOPOLIS 20L K    ;BRASSERIE LAUGAR;100;10;5
6279;6279;5.27;1;2;both;1;CYCLIC WITTY FOOL 22  75VP    ;CYCLIC;75;5.5;3
6285;6285;16.9;3;2;both;1;BIB 3 L UBY CUB BLANC MOELLEUX;;300;11.5;24
6286;6286;12.16;3;2;both;1;LIQUEUR AFTER MENTHE 100CL    ;;100;15;0
6287;6287;12.16;11;2;both;1;LIQUEUR AFTER CITRON 100CL    ;;100;15;0
6290;6290;26.51;3;2;both;1;COFFRET DEGUSTATION 5X20CL    ;;100;25;0
6291;6291;20.87;8;2;both;1;EDV VIEILLE PRUNE GAYRAL 70CL ;;70;42;0
6292;6292;23.5;7;2;both;1;EDV VIEILLE POIRE GAYRAL 70CL ;;70;45;0
6293;6293;29.2;9;2;both;1;EDV MIRABELLE GAYRAL 70CL     ;;70;45;0
6294;6294;29.2;3;2;both;1;EDV FRAMBOISE GAYRAL 70CL     ;;70;45;0
6295;6295;9.19;10;2;both;1;HYPOCRAS BLANC 75CL           ;;70;16;0
6296;6296;23.8;14;2;both;1;BIB 10L GAYREL SAUVIGNON      ;;1000;11;22
6299;6299;5.65;0;2;both;1;SPRITZ APEROL A 7.90€         ;;25;0;0
6306;6306;1.79;0;2;both;1;PIGGY LA SHORBA 33BTE         ;THE PIGGY BREWING COMPAGNY;33;4.2;2
6308;6308;4.12;30;2;both;1;HOPPY ROAD SOIF ! 30L K       ;BRASSERIE HOPPY ROAD;100;5;8
6317;6317;2.34;253;2;both;1;GARAGE P9 33BTE               ;GARAGE BREWING;33;4;2
6324;6324;5.1;24;2;both;1;BOON OUDE GUEUZE LAB N°7  75VP;BRASSERIE BOON ;75;7;2
6325;6325;4.44;360;2;both;1;LUPULUS NEIPA 20L             ;BRASSERIE LUPULUS;100;7;0
6361;6361;2.01;18;2;both;1;VERRE BASQUELAND              ;;100;0;0
